timestamp,job_id,task_id,cpu_rate,mem_usage,duration
1843,job_876,876,1233,1542,41
1844,job_877,877,1319,1749,45
1844,job_878,878,1151,2022,25
1845,job_879,879,757,2278,23
1845,job_880,880,959,1768,37
1846,job_881,881,1182,2237,30
1846,job_882,882,1190,2291,46
1846,job_883,883,1127,2110,27
1848,job_884,884,1197,2779,26
1850,job_885,885,1203,2328,40
1850,job_886,886,1013,2219,42
1850,job_887,887,1328,1992,44
1852,job_888,888,1077,2300,42
1853,job_889,889,812,1878,41
1854,job_890,890,1534,1291,49
1854,job_891,891,1324,3027,22
1856,job_892,892,1304,1953,14
1858,job_893,893,1464,1331,13
1858,job_894,894,838,1752,13
1860,job_895,895,774,1946,12
1862,job_896,896,1121,2201,12
1863,job_897,897,1179,1274,33
1865,job_898,898,1412,2030,42
1866,job_899,899,848,2012,38
1866,job_900,900,1663,1795,11
1867,job_901,901,1597,2185,20
1868,job_902,902,1550,2260,14
1868,job_903,903,1590,2236,26
1871,job_904,904,189,602,11
1872,job_905,905,1714,2329,31
1874,job_906,906,1519,2727,39
1876,job_907,907,1244,2077,47
1878,job_908,908,1012,1539,35
1880,job_909,909,1267,2345,36
1882,job_910,910,1560,2146,21
1884,job_911,911,1215,1933,38
1885,job_912,912,1461,792,26
1885,job_913,913,1243,1176,44
1886,job_914,914,1439,1570,10
1889,job_915,915,585,644,7
1891,job_916,916,953,2418,34
1891,job_917,917,1417,2636,31
1892,job_918,918,1120,2706,19
1893,job_919,919,1611,2339,28
1894,job_920,920,1375,2607,22
1894,job_921,921,1382,2208,19
1894,job_922,922,754,490,18
1896,job_923,923,1560,3138,45
1898,job_924,924,1358,1475,30
1900,job_925,925,1305,2497,46
1901,job_926,926,1090,1593,35
1901,job_927,927,1123,2039,43
1903,job_928,928,1248,1682,44
1905,job_929,929,1332,1561,48
1906,job_930,930,1052,2689,10
1907,job_931,931,1218,1608,19
1907,job_932,932,1414,3347,24
1908,job_933,933,1027,2220,35
1910,job_934,934,1282,1712,26
1911,job_935,935,944,2605,13
1912,job_936,936,1604,2116,28
1914,job_937,937,870,2051,27
1915,job_938,938,1698,2796,22
1916,job_939,939,1207,1341,32
1916,job_940,940,1156,1543,26
1916,job_941,941,853,2443,13
1916,job_942,942,874,1991,39
1917,job_943,943,1154,2124,10
1918,job_944,944,1807,2203,27
1918,job_945,945,1638,1297,46
1919,job_946,946,1200,389,19
1919,job_947,947,1676,1173,34
1919,job_948,948,1612,1921,29
1920,job_949,949,1384,1552,16
1921,job_950,950,961,1989,45
1922,job_951,951,860,1821,10
1924,job_952,952,1147,1891,44
1925,job_953,953,921,1610,37
1926,job_954,954,1363,1221,48
1928,job_955,955,1210,2370,49
1928,job_956,956,1169,2507,37
1929,job_957,957,997,1673,20
1930,job_958,958,1019,1234,12
1930,job_959,959,1631,1467,21
1930,job_960,960,1434,2422,20
1932,job_961,961,1301,2469,35
1932,job_962,962,1145,1473,28
1932,job_963,963,749,2190,37
1933,job_964,964,1343,1649,43
1935,job_965,965,783,2195,31
1937,job_966,966,565,1519,41
1939,job_967,967,1276,1834,24
1941,job_968,968,1262,1759,49
1941,job_969,969,1231,2506,48
1941,job_970,970,1017,2199,30
1943,job_971,971,856,1472,32
1944,job_972,972,1431,1905,44
1944,job_973,973,1004,2276,13
1946,job_974,974,1690,1760,44
1947,job_975,975,848,2054,26
1948,job_976,976,1472,1920,36
1950,job_977,977,1520,1695,20
1950,job_978,978,1477,2603,34
1951,job_979,979,2018,1647,10
1953,job_980,980,1140,2103,21
1953,job_981,981,1325,3194,41
1954,job_982,982,743,1890,33
1954,job_983,983,1548,1969,14
1956,job_984,984,567,2151,38
1956,job_985,985,897,2554,30
1958,job_986,986,986,1885,24
1958,job_987,987,1483,1861,23
1958,job_988,988,1554,2379,20
1960,job_989,989,1619,2475,28
1962,job_990,990,243,537,20
1962,job_991,991,1107,2706,29
1963,job_992,992,1414,2192,17
1964,job_993,993,1359,1748,12
1966,job_994,994,1372,1270,31
1966,job_995,995,946,2310,37
1966,job_996,996,1408,2495,42
1966,job_997,997,1058,1876,35
1967,job_998,998,986,1933,40
1968,job_999,999,1368,2085,21
1968,job_1000,1000,1175,2428,41
1970,job_1001,1001,1580,1976,23
1972,job_1002,1002,1080,1757,30
1974,job_1003,1003,1608,936,14
1974,job_1004,1004,778,2682,31
1976,job_1005,1005,968,2177,32
1977,job_1006,1006,1464,1938,26
1979,job_1007,1007,918,1560,23
1981,job_1008,1008,1046,1455,21
1981,job_1009,1009,1728,2219,30
1983,job_1010,1010,1365,1052,43
1984,job_1011,1011,1510,2265,42
1985,job_1012,1012,910,2707,24
1987,job_1013,1013,1291,1240,36
1987,job_1014,1014,1097,1908,39
1987,job_1015,1015,1505,2531,38
1988,job_1016,1016,725,2441,18
1989,job_1017,1017,929,1486,31
1991,job_1018,1018,635,2019,40
1993,job_1019,1019,948,2805,23
1995,job_1020,1020,1488,1672,45
1996,job_1021,1021,1622,1954,10
1996,job_1022,1022,1070,2095,14
1998,job_1023,1023,1255,2740,35
1999,job_1024,1024,1000,2316,28
1999,job_1025,1025,1013,1634,41
2000,job_1026,1026,1519,2569,30
2001,job_1027,1027,1523,1831,30
2001,job_1028,1028,1534,2361,14
2002,job_1029,1029,1746,1374,31
2004,job_1030,1030,1479,1234,39
2006,job_1031,1031,1089,2381,42
2008,job_1032,1032,860,1484,39
2010,job_1033,1033,1496,1968,26
2012,job_1034,1034,1145,2429,46
2012,job_1035,1035,1005,2401,27
2014,job_1036,1036,1411,1991,29
2015,job_1037,1037,895,2059,49
2017,job_1038,1038,863,1492,38
2019,job_1039,1039,1351,2455,16
2021,job_1040,1040,851,1411,50
2021,job_1041,1041,1957,2432,35
2023,job_1042,1042,1857,2281,16
2024,job_1043,1043,1130,2404,11
2026,job_1044,1044,1577,1889,42
2028,job_1045,1045,1081,2155,32
2030,job_1046,1046,1144,2288,10
2030,job_1047,1047,1491,2498,16
2031,job_1048,1048,1468,2401,44
2032,job_1049,1049,1029,1734,27
2033,job_1050,1050,1242,2711,45
2041,job_1051,1051,436,507,17
2042,job_1052,1052,985,1715,45
2044,job_1053,1053,856,1959,11
2045,job_1054,1054,940,1805,29
2045,job_1055,1055,1049,3071,16
2045,job_1056,1056,1162,1887,40
2046,job_1057,1057,1696,1859,24
2046,job_1058,1058,1187,2228,31
2046,job_1059,1059,863,2078,36
2046,job_1060,1060,1783,1990,22
2048,job_1061,1061,876,2426,31
2048,job_1062,1062,1013,2083,39
2048,job_1063,1063,1048,1737,35
2049,job_1064,1064,751,1919,40
2051,job_1065,1065,1046,1558,17
2053,job_1066,1066,1370,1863,45
2054,job_1067,1067,1289,1994,39
2056,job_1068,1068,1227,2311,27
2058,job_1069,1069,1157,2502,42
2060,job_1070,1070,465,1470,27
2062,job_1071,1071,897,1901,31
2063,job_1072,1072,918,2620,27
2064,job_1073,1073,1462,2428,47
2064,job_1074,1074,1229,1855,25
2066,job_1075,1075,1494,1375,22
2067,job_1076,1076,1589,2255,29
2068,job_1077,1077,1410,805,13
2070,job_1078,1078,1025,1218,40
2070,job_1079,1079,762,1736,13
2071,job_1080,1080,1407,3071,13
2071,job_1081,1081,1265,2509,12
2072,job_1082,1082,1200,2010,47
2074,job_1083,1083,800,2519,21
2076,job_1084,1084,954,2552,45
2077,job_1085,1085,1153,2283,38
2079,job_1086,1086,1531,1483,17
2079,job_1087,1087,892,1952,23
2079,job_1088,1088,920,1941,48
2079,job_1089,1089,1240,2317,32
2081,job_1090,1090,1392,1881,47
2082,job_1091,1091,821,1290,23
2083,job_1092,1092,748,2500,32
2083,job_1093,1093,1373,1460,38
2083,job_1094,1094,814,1966,15
2085,job_1095,1095,950,2069,29
2086,job_1096,1096,1111,2433,34
2086,job_1097,1097,1418,1598,22
2086,job_1098,1098,1528,1017,49
2088,job_1099,1099,564,2603,20
2088,job_1100,1100,1271,3345,38
2090,job_1101,1101,1413,2029,20
2092,job_1102,1102,824,1996,39
2092,job_1103,1103,843,2750,37
2092,job_1104,1104,1512,1719,17
2092,job_1105,1105,839,2325,48
2093,job_1106,1106,1660,2089,49
2094,job_1107,1107,1364,2276,13
2094,job_1108,1108,1330,1836,15
2096,job_1109,1109,1111,2771,23
2097,job_1110,1110,907,1912,11
2097,job_1111,1111,987,2356,28
2099,job_1112,1112,1349,1761,34
2101,job_1113,1113,1881,3009,14
2103,job_1114,1114,472,788,44
2105,job_1115,1115,1147,1676,29
2106,job_1116,1116,1694,1585,12
2108,job_1117,1117,781,1472,16
2108,job_1118,1118,1166,1840,38
2109,job_1119,1119,800,1480,10
2110,job_1120,1120,947,2199,15
2112,job_1121,1121,1037,2680,27
2112,job_1122,1122,965,1750,32
2113,job_1123,1123,1011,2034,30
2114,job_1124,1124,1074,2138,16
2114,job_1125,1125,1527,2192,32
2114,job_1126,1126,1465,2221,10
2116,job_1127,1127,1272,2073,23
2117,job_1128,1128,1213,1144,44
2117,job_1129,1129,1491,1690,50
2119,job_1130,1130,1035,1983,31
2121,job_1131,1131,1037,2208,16
2122,job_1132,1132,992,1591,15
2122,job_1133,1133,1346,1912,35
2122,job_1134,1134,1308,1227,11
2124,job_1135,1135,1370,2654,31
2126,job_1136,1136,1504,2316,35
2127,job_1137,1137,1449,3068,25
2127,job_1138,1138,1651,2567,50
2129,job_1139,1139,708,2252,48
2130,job_1140,1140,1744,2392,42
2131,job_1141,1141,1175,1747,24
2133,job_1142,1142,1310,1608,34
2133,job_1143,1143,508,1436,32
2135,job_1144,1144,1297,1971,22
2137,job_1145,1145,1645,2548,23
2138,job_1146,1146,1736,2280,32
2139,job_1147,1147,1422,1006,27
2139,job_1148,1148,1087,1969,15
2141,job_1149,1149,1293,1632,48
2141,job_1150,1150,909,1764,50
2142,job_1151,1151,871,1584,27
2143,job_1152,1152,1446,1745,41
2144,job_1153,1153,1156,2089,33
2144,job_1154,1154,1139,1914,14
2145,job_1155,1155,1072,2174,30
2147,job_1156,1156,1073,3255,45
2148,job_1157,1157,956,2048,25
2150,job_1158,1158,1088,2625,28
2150,job_1159,1159,993,1664,16
2151,job_1160,1160,891,2014,10
2153,job_1161,1161,1294,2238,37
2155,job_1162,1162,1495,1680,19
2155,job_1163,1163,973,2801,23
2157,job_1164,1164,1077,2659,50
2159,job_1165,1165,1118,2116,41
2161,job_1166,1166,1324,2648,40
2161,job_1167,1167,1249,1959,22
2162,job_1168,1168,1476,2033,35
2162,job_1169,1169,1398,2166,13
2164,job_1170,1170,1083,1658,34
2164,job_1171,1171,1499,2452,23
2165,job_1172,1172,913,1695,28
2165,job_1173,1173,1214,2754,22
2165,job_1174,1174,782,2489,48
2167,job_1175,1175,1245,2357,27
2168,job_1176,1176,1121,1691,20
2169,job_1177,1177,1142,2223,31
2169,job_1178,1178,1468,2430,23
2171,job_1179,1179,1458,2464,23
2172,job_1180,1180,502,1648,49
2172,job_1181,1181,1234,2159,46
2173,job_1182,1182,1443,2100,43
2174,job_1183,1183,1233,1183,10
2175,job_1184,1184,1215,2444,24
2175,job_1185,1185,1447,2165,24
2177,job_1186,1186,1647,3203,10
2179,job_1187,1187,1074,1908,32
2179,job_1188,1188,802,1755,34
2180,job_1189,1189,1146,1641,18
2182,job_1190,1190,1041,1494,50
2182,job_1191,1191,1494,2217,24
2184,job_1192,1192,1335,2233,37
2185,job_1193,1193,1610,2802,43
2185,job_1194,1194,964,2278,10
2185,job_1195,1195,645,2028,22
2186,job_1196,1196,1577,2081,25
2186,job_1197,1197,827,1659,43
2186,job_1198,1198,1300,1449,39
2186,job_1199,1199,856,1708,29
2186,job_1200,1200,997,1860,50
2188,job_1201,1201,993,1639,26
2189,job_1202,1202,1014,1773,24
2191,job_1203,1203,847,2625,44
2192,job_1204,1204,1144,2566,26
2194,job_1205,1205,816,1493,32
2194,job_1206,1206,979,2086,16
2194,job_1207,1207,1263,2670,33
2194,job_1208,1208,1299,2529,36
2196,job_1209,1209,1216,2231,14
2197,job_1210,1210,1122,1557,39
2198,job_1211,1211,1221,1265,20
2199,job_1212,1212,1140,2274,45
2200,job_1213,1213,1446,1978,34
2201,job_1214,1214,1524,2599,19
2201,job_1215,1215,1037,3128,45
2201,job_1216,1216,1130,2496,45
2201,job_1217,1217,1353,2521,20
2202,job_1218,1218,1147,2333,50
2204,job_1219,1219,1480,1584,34
2205,job_1220,1220,1525,2760,20
2205,job_1221,1221,1286,2054,41
2206,job_1222,1222,1579,1839,45
2207,job_1223,1223,731,3144,36
2208,job_1224,1224,1032,2894,25
2209,job_1225,1225,1404,2409,10
2209,job_1226,1226,1401,1095,41
2209,job_1227,1227,1203,1682,14
2209,job_1228,1228,1255,2809,34
2209,job_1229,1229,1413,1994,13
2211,job_1230,1230,1424,1570,33
2211,job_1231,1231,1498,1639,18
2211,job_1232,1232,1050,2236,33
2213,job_1233,1233,1399,2592,34
2213,job_1234,1234,986,2001,10
2213,job_1235,1235,785,2015,46
2215,job_1236,1236,1106,2240,43
2217,job_1237,1237,1340,1357,11
2217,job_1238,1238,1006,1927,12
2218,job_1239,1239,1174,1014,24
2219,job_1240,1240,969,2346,38
2220,job_1241,1241,951,2285,38
2220,job_1242,1242,1328,2655,24
2220,job_1243,1243,1904,2369,15
2222,job_1244,1244,1781,1799,30
2222,job_1245,1245,1134,1202,31
2222,job_1246,1246,1571,1958,33
2224,job_1247,1247,1625,1890,12
2224,job_1248,1248,1628,2195,48
2226,job_1249,1249,1885,1857,34
2227,job_1250,1250,693,1903,20
2227,job_1251,1251,1257,1857,25
2228,job_1252,1252,982,1171,13
2229,job_1253,1253,1115,2042,11
2231,job_1254,1254,1619,1644,11
2231,job_1255,1255,1311,1635,50
2232,job_1256,1256,1227,1598,21
2232,job_1257,1257,1185,2594,26
2233,job_1258,1258,1427,1744,50
2235,job_1259,1259,1358,1931,34
2235,job_1260,1260,1480,1729,50
2236,job_1261,1261,1295,2606,37
2237,job_1262,1262,1764,2190,43
2237,job_1263,1263,1218,2788,12
2238,job_1264,1264,1129,1780,17
2240,job_1265,1265,688,1930,18
2241,job_1266,1266,1347,2339,35
2243,job_1267,1267,770,1846,33
2243,job_1268,1268,1118,1951,23
2245,job_1269,1269,811,2462,37
2247,job_1270,1270,570,1663,28
2247,job_1271,1271,1292,2400,41
2247,job_1272,1272,1030,2011,39
2249,job_1273,1273,2344,2476,26
2251,job_1274,1274,1225,2361,18
2251,job_1275,1275,716,2264,44
2251,job_1276,1276,1108,1549,12
2252,job_1277,1277,1247,1642,16
2252,job_1278,1278,981,2396,31
2254,job_1279,1279,1491,2065,26
2256,job_1280,1280,1284,1710,17
2256,job_1281,1281,1740,2441,35
2256,job_1282,1282,1819,2373,33
2256,job_1283,1283,1436,2282,45
2258,job_1284,1284,714,1931,17
2260,job_1285,1285,1017,2335,36
2261,job_1286,1286,1274,1556,24
2262,job_1287,1287,1312,1983,11
2263,job_1288,1288,1087,2053,50
2264,job_1289,1289,905,2863,28
2266,job_1290,1290,1298,1115,49
2266,job_1291,1291,1300,1572,26
2266,job_1292,1292,1178,1370,24
2267,job_1293,1293,856,1544,25
2267,job_1294,1294,1397,1781,23
2267,job_1295,1295,1012,1303,42
2268,job_1296,1296,1107,1414,33
2269,job_1297,1297,609,1931,33
2271,job_1298,1298,1022,1603,49
2272,job_1299,1299,968,1216,23
2272,job_1300,1300,1011,1735,22
2274,job_1301,1301,1686,1154,44
2276,job_1302,1302,1292,2397,28
2276,job_1303,1303,1518,1168,42
2277,job_1304,1304,1035,1335,28
2277,job_1305,1305,1173,2605,23
2279,job_1306,1306,893,1993,18
2279,job_1307,1307,1449,2845,49
2281,job_1308,1308,1207,2470,31
2281,job_1309,1309,1061,3251,16
2281,job_1310,1310,1185,2105,19
2283,job_1311,1311,1064,2435,26
2285,job_1312,1312,1097,2858,43
2286,job_1313,1313,1508,1729,16
2288,job_1314,1314,968,972,37
2290,job_1315,1315,1245,1986,10
2290,job_1316,1316,1076,2372,13
2292,job_1317,1317,1183,1592,32
2293,job_1318,1318,1256,2721,25
2293,job_1319,1319,854,2574,29
2293,job_1320,1320,1344,2154,30
2294,job_1321,1321,1202,2541,35
2296,job_1322,1322,1576,2786,30
2297,job_1323,1323,1409,1968,44
2299,job_1324,1324,1017,1713,19
2300,job_1325,1325,939,2349,24
2300,job_1326,1326,884,2203,40
2302,job_1327,1327,1367,2451,35
2304,job_1328,1328,1006,1961,23
2305,job_1329,1329,1575,2021,13
2307,job_1330,1330,1412,3215,40
2309,job_1331,1331,1265,2711,24
2310,job_1332,1332,1218,1703,25
2311,job_1333,1333,389,2931,36
2312,job_1334,1334,1229,2785,34
2314,job_1335,1335,645,1898,38
2315,job_1336,1336,637,2256,28
2315,job_1337,1337,1235,322,42
2316,job_1338,1338,1224,2564,17
2317,job_1339,1339,971,1821,35
2318,job_1340,1340,1368,1435,26
2318,job_1341,1341,1177,2292,47
2320,job_1342,1342,1181,2639,48
2321,job_1343,1343,1411,1812,48
2323,job_1344,1344,1398,1999,20
2323,job_1345,1345,1643,1920,16
2324,job_1346,1346,1138,1964,23
2325,job_1347,1347,1109,2641,11
2325,job_1348,1348,1319,1655,27
2327,job_1349,1349,1364,1375,14
2329,job_1350,1350,1680,1289,44
2331,job_1351,1351,1364,2296,35
2333,job_1352,1352,1148,2404,18
2333,job_1353,1353,1586,2103,13
2334,job_1354,1354,1421,1824,27
2336,job_1355,1355,1447,1953,23
2337,job_1356,1356,943,1556,36
2337,job_1357,1357,1014,2658,48
2339,job_1358,1358,920,1601,20
2339,job_1359,1359,1337,2985,41
2340,job_1360,1360,2462,2778,16
2340,job_1361,1361,1138,2278,15
2340,job_1362,1362,1514,1880,14
2340,job_1363,1363,978,1730,34
2340,job_1364,1364,1827,2015,38
2342,job_1365,1365,781,1164,15
2343,job_1366,1366,1430,2052,26
2345,job_1367,1367,1008,1830,13
2347,job_1368,1368,1405,2594,38
2349,job_1369,1369,1428,2283,38
2349,job_1370,1370,1401,1448,38
2349,job_1371,1371,1218,1594,32
2351,job_1372,1372,1120,1896,31
2353,job_1373,1373,1349,2419,22
2355,job_1374,1374,1410,1212,22
2357,job_1375,1375,1318,1674,21
2358,job_1376,1376,1077,1591,12
2359,job_1377,1377,1192,1601,41
2359,job_1378,1378,1384,1905,27
2359,job_1379,1379,1476,2586,33
2360,job_1380,1380,1193,2383,27
2362,job_1381,1381,1248,1853,14
2363,job_1382,1382,1399,2743,47
2365,job_1383,1383,1046,2088,34
2366,job_1384,1384,1430,947,16
2367,job_1385,1385,864,2226,18
2369,job_1386,1386,1666,1937,17
2370,job_1387,1387,1406,1880,44
2371,job_1388,1388,1245,2004,37
2372,job_1389,1389,1663,1355,49
2372,job_1390,1390,1151,2296,18
2373,job_1391,1391,951,2781,49
2375,job_1392,1392,1378,1889,37
2375,job_1393,1393,1249,2085,29
2377,job_1394,1394,1294,1747,21
2378,job_1395,1395,1829,1823,10
2380,job_1396,1396,1039,2578,17
2382,job_1397,1397,1050,1486,15
2382,job_1398,1398,1039,1954,50
2382,job_1399,1399,1046,2071,38
2383,job_1400,1400,840,1386,36
2385,job_1401,1401,962,2268,35
2385,job_1402,1402,426,1880,26
2386,job_1403,1403,1365,2624,21
2388,job_1404,1404,688,2131,10
2388,job_1405,1405,760,1176,30
2390,job_1406,1406,590,884,30
2392,job_1407,1407,1200,1178,29
2392,job_1408,1408,1180,2352,49
2393,job_1409,1409,1084,3261,33
2395,job_1410,1410,1337,1798,34
2396,job_1411,1411,1478,2859,47
2398,job_1412,1412,1180,2458,34
2400,job_1413,1413,1182,1908,39
2402,job_1414,1414,1598,2633,37
2402,job_1415,1415,1088,1872,25
2403,job_1416,1416,1210,2364,18
2403,job_1417,1417,1050,1869,45
2403,job_1418,1418,1161,1404,12
2405,job_1419,1419,1235,1801,40
2405,job_1420,1420,1129,1043,10
2405,job_1421,1421,966,2625,21
2407,job_1422,1422,961,2308,29
2408,job_1423,1423,1195,2039,36
2408,job_1424,1424,997,1441,43
2408,job_1425,1425,1426,2868,50
2408,job_1426,1426,1328,2110,36
2408,job_1427,1427,1164,2522,50
2409,job_1428,1428,1026,2775,21
2409,job_1429,1429,1497,2335,30
2411,job_1430,1430,1040,1977,22
2412,job_1431,1431,1624,1121,30
2412,job_1432,1432,1344,2160,37
2414,job_1433,1433,1441,2183,41
2414,job_1434,1434,619,1834,19
2414,job_1435,1435,1617,1634,14
2414,job_1436,1436,1911,2413,13
2416,job_1437,1437,1298,1897,12
2417,job_1438,1438,853,2016,37
2419,job_1439,1439,694,2074,44
2419,job_1440,1440,928,2382,21
2420,job_1441,1441,1437,1552,49
2422,job_1442,1442,1172,2712,29
2422,job_1443,1443,1155,2669,13
2424,job_1444,1444,1207,3029,47
2426,job_1445,1445,1367,3068,18
2427,job_1446,1446,579,2940,23
2429,job_1447,1447,765,1880,11
2431,job_1448,1448,1082,2785,14
2431,job_1449,1449,588,1420,22
2431,job_1450,1450,680,1691,46
2431,job_1451,1451,1695,2226,23
2433,job_1452,1452,1470,1085,20
2434,job_1453,1453,1425,1545,16
2434,job_1454,1454,1520,2478,37
2435,job_1455,1455,1653,1858,46
2436,job_1456,1456,997,1132,21
2436,job_1457,1457,1448,1997,40
2438,job_1458,1458,1573,1523,14
2440,job_1459,1459,1156,2738,46
2441,job_1460,1460,867,1697,47
2442,job_1461,1461,1364,1791,23
2442,job_1462,1462,1449,2743,24
2444,job_1463,1463,1041,1154,42
2445,job_1464,1464,847,2725,11
2447,job_1465,1465,1102,1861,18
2448,job_1466,1466,523,1396,43
2448,job_1467,1467,1294,1608,43
2449,job_1468,1468,1047,2206,34
2449,job_1469,1469,770,1709,23
2451,job_1470,1470,1747,2330,34
2451,job_1471,1471,1003,1393,30
2451,job_1472,1472,1229,2573,31
2451,job_1473,1473,1154,1799,17
2451,job_1474,1474,1306,1798,36
2453,job_1475,1475,1541,1680,21
2455,job_1476,1476,1916,1619,44
2455,job_1477,1477,1073,2342,10
2455,job_1478,1478,1321,1552,30
2456,job_1479,1479,951,1980,28
2457,job_1480,1480,934,2623,15
2457,job_1481,1481,1163,1518,26
2459,job_1482,1482,1147,2001,18
2459,job_1483,1483,1194,2518,50
2459,job_1484,1484,1316,1557,42
2460,job_1485,1485,1120,1888,37
2462,job_1486,1486,750,2041,29
2463,job_1487,1487,573,2932,43
2463,job_1488,1488,1302,2404,21
2465,job_1489,1489,922,2617,32
2466,job_1490,1490,768,1846,10
2466,job_1491,1491,654,1925,19
2467,job_1492,1492,1025,2375,32
2468,job_1493,1493,1460,1529,39
2470,job_1494,1494,1774,2310,14
2470,job_1495,1495,966,3219,29
2472,job_1496,1496,1538,1652,13
2472,job_1497,1497,719,2087,47
2474,job_1498,1498,1629,2391,38
2474,job_1499,1499,1359,2177,49
2476,job_1500,1500,1115,1761,35
2477,job_1501,1501,1171,1226,50
2477,job_1502,1502,776,1579,37
2477,job_1503,1503,1217,1700,19
2479,job_1504,1504,744,1689,28
2479,job_1505,1505,1489,2578,32
2479,job_1506,1506,1309,1270,33
2480,job_1507,1507,1315,1999,45
2480,job_1508,1508,1361,1970,12
2480,job_1509,1509,1892,2370,32
2481,job_1510,1510,1500,2331,29
2481,job_1511,1511,1283,1902,41
2482,job_1512,1512,744,1778,18
